pitch_angle,pitch_target,pitch_speed,pitch_speed_target,pitch_output,pitch_angle_kp,pitch_angle_ki,pitch_angle_kd,pitch_speed_kp,pitch_speed_ki,pitch_speed_kd,pitch_ff_output,yaw_ff_output
0.83,0.00,0.00,-62.89,-1277.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.90,-1277.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.90,-1277.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.92,-1278.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1278.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1279.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1279.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1279.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.96,-1280.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.97,-1280.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1280.84,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1281.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.94,-1281.46,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.94,-1281.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1281.96,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1282.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1282.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.92,-1282.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.91,-1283.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1283.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.92,-1283.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.91,-1283.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.91,-1284.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.92,-1284.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.94,-1285.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.95,-1285.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1285.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1286.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.94,-1286.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.93,-1286.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.94,-1287.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.83,0.00,0.00,-62.92,-1287.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.90,-1287.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.91,-1287.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.92,-1288.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.92,-1288.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.93,-1288.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.93,-1289.15,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.93,-1289.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.91,-1289.59,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.90,-1289.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.91,-1290.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.91,-1290.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.94,-1291.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.94,-1291.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.95,-1291.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.96,-1292.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.96,-1292.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.96,-1292.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.96,-1293.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.97,-1293.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.96,-1293.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.97,-1294.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.99,-1294.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.98,-1295.08,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.99,-1295.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.97,-1295.56,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.98,-1296.01,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.98,-1296.37,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-62.99,-1296.77,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.00,-1297.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.02,-1297.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.04,-1298.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.04,-1298.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1298.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.04,-1299.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1299.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1299.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.02,-1299.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.01,-1300.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1300.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1300.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.03,-1301.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.01,-1301.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.02,-1301.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.00,-1301.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.82,0.00,0.00,-63.00,-1302.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.98,-1302.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.98,-1302.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.97,-1302.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.96,-1303.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.97,-1303.41,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.92,-1303.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.89,-1303.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.88,-1303.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.86,-1303.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.86,-1303.89,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.88,-1304.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.81,0.00,0.00,-62.86,-1304.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1304.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.85,-1305.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1305.11,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.81,-1305.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.81,-1305.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.81,-1305.85,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.79,-1305.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.78,-1306.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.78,-1306.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.80,-1307.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.82,-1307.50,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1307.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1308.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.81,-1308.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.82,-1308.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.81,-1308.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1309.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.82,-1309.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.82,-1310.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1310.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1310.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.86,-1311.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.85,-1311.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1311.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1312.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.86,-1312.63,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.86,-1313.02,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.85,-1313.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1313.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1313.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1314.03,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.84,-1314.35,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.80,0.00,0.00,-62.83,-1314.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.81,-1314.71,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.77,-1314.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.79,-1315.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.79,-1315.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.80,-1315.80,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.80,-1316.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.82,-1316.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.81,-1316.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.81,-1317.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.81,-1317.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.84,-1318.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.83,-1318.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.83,-1318.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.84,-1319.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.87,-1319.64,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.88,-1320.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.88,-1320.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.89,-1320.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.91,-1321.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.90,-1321.58,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.92,-1322.12,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.92,-1322.39,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.92,-1322.68,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.94,-1323.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.93,-1323.45,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.94,-1323.83,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.95,-1324.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.94,-1324.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.94,-1324.78,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.97,-1325.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.98,-1325.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.99,-1326.29,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.98,-1326.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.00,-1326.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1327.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1327.87,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.03,-1328.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1328.51,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1328.76,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1329.09,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.00,-1329.28,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1329.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1329.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1330.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1330.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1330.98,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.02,-1331.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1331.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.01,-1331.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-63.00,-1332.10,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.99,-1332.24,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.96,-1332.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.79,0.00,0.00,-62.95,-1332.47,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1332.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.93,-1332.95,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1333.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1333.67,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1333.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1334.22,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1334.54,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1334.93,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.95,-1335.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1335.52,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1335.86,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.94,-1336.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.95,-1336.55,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.96,-1337.05,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1337.44,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.99,-1337.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1338.48,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.02,-1338.91,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.03,-1339.30,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.03,-1339.61,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.03,-1339.90,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.03,-1340.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1340.36,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.98,-1340.37,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1340.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1340.92,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1341.16,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1341.57,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.98,-1341.97,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.98,-1342.20,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.99,-1342.66,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.99,-1343.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.99,-1343.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.00,-1343.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.00,-1344.04,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.98,-1344.14,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.97,-1344.32,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.99,-1344.88,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1345.38,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1345.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1345.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.01,-1346.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-62.98,-1346.34,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.00,-1346.82,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.78,0.00,0.00,-63.00,-1347.13,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.99,-1347.43,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.99,-1347.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.98,-1347.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.97,-1348.17,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.98,-1348.60,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.97,-1348.73,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.98,-1349.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.00,-1349.74,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.02,-1350.26,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.01,-1350.40,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.01,-1350.72,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.00,-1350.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.02,-1351.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.01,-1351.70,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.03,-1352.25,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.03,-1352.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.05,-1353.07,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.03,-1353.19,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.02,-1353.42,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-63.00,-1353.49,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.99,-1353.69,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.97,-1353.81,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.96,-1354.00,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.95,-1354.23,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.95,-1354.53,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.77,0.00,0.00,-62.93,-1354.65,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.93,-1354.94,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.90,-1354.99,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.90,-1355.27,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.90,-1355.62,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.91,-1355.96,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
0.76,0.00,0.00,-62.91,-1356.31,21.00,1.50,0.00,10.50,1.00,0.00,0.00,0.00
